"BGCI.GardenID","CountryCode","Institution","City","State","IHCODE","InstitutionType","Latitude","Longitude"
4952,"UA","Botanic Garden","Kharkiv","Kharkiv oblast","Null","Botanic Garden",50.0114,36.19092
4953,"UA","Botanic gardens of Luhansk Taras Shevchenko National University","Luhansk","Luhanskaya oblast","Null","Botanic Garden",48.586288,39.303582
4954,"UA","Botanical garden of Sumy State Pedagogical University NullMakarenkaNull","Sumy","Sums'ka oblast","Null","Botanic Garden",50.897024,34.774117
4955,"NO","Stavanger Botanic Garden","Stavanger","Null","Null","Botanic Garden",58.93923,5.70255
4956,"US","Arthur Ross Greenhouse","New York","New York","Null","Botanic Garden",40.80939,-73.96338
4957,"BY","Forest University of the Belarus National Science Academy","Gomel","Null","Null","Botanic Garden",52.45995,30.9637
4958,"BY","Belarus Experimental Botanical Institute","Minsk","Null","Null","Botanic Garden",53.9162,27.61269
4959,"BY","Winter garden of Gomel Park and Palace Ensemble","Gomel","Gomel Voblast","Null","Botanic Garden",52.423491,31.01571
4961,"US","Conservancy  of Southwest Florida","Naples","Florida","Null","Botanic Garden",26.166,-81.789
4962,"AU","Bundaberg Botanic Gardens","Bundaberg","Queensland","Null","Botanic Garden",-24.85445,152.32421
4963,"DE","Schlosspark Dennenlohe -  Rhododendron Parc and Landscape Garden","Null","Bavaria",4942,"Botanic Garden",49.09557,10.609621
4964,"CN","Luoyang National Paeonia Garden","Luoyang","Henan Province","BG5793","Botanic Garden",34.71078,112.44206
4965,"US","Lovett Pinetum","Strafford","Missouri","Null","Botanic Garden",37.24176,-93.15161
4966,"GB","The Yorkshire Arboretum","York","Yorkshire","BG5736","Botanic Garden",54.1206972015,-0.911693871
4967,"KZ","Botanical Garden - Tabigat balalary","Petropavlovsk","The North Kazakh Region","BG5729","Botanic Garden",54.87964,69.17278
4968,"GB","University of Reading Herbarium & Plant Identification Service","Reading","Null","BG5741","Other",51.44149,-0.93202
5009,"US","Meerkerk Rhododendron Gardens","Greenbank","Washington","Null","Botanic Garden",48.08267,-122.559731
4972,"US","Catalina Island Conservancy - seed bank","Avalon","California","Null","Gene/Seed Bank",33.323901,-118.341844
4973,"JP","Mizunomori Water Botanical Garden","Kusatsu","Shiga Prefecture","Null","Botanic Garden",35.07382,135.94046
4974,"US","St. Mary's Arboretum","St. Mary's City","Maryland","Null","Botanic Garden",38.18749,-76.42532
4975,"AU","Maroochy Botanic Gardens","Tanawha","Queensland","Null","Botanic Garden",-26.71464,153.01769
4976,"AU","Mary Cairncross Scenic Reserve","Maleny","Queensland","Null","Botanic Garden",-26.77774,152.88025
4977,"IE","Galway Botanic Garden","Feakle","County Clare","BG5749","Botanic Garden",52.9156,-8.6336
4978,"AU","NSW Seedbank - Mount Annan Botanic Garden","Mount Annan","New South Wales","Null","Gene/Seed Bank",-34.06262,150.76717
4980,"AU","National Seed Bank - Australian National Botanic Gardens","Canberra","Australian Capital Territory","Null","Gene/Seed Bank",-35.278594,149.108481
4981,"AU","Northern Territory Seed Bank - Alice Springs","Alice Springs","Northern Territory","Null","Gene/Seed Bank",-23.706456,133.83236
4982,"AU","Queensland Seeds for Life - Brisbane Botanic Gardens","Toowong","Queensland","Null","Gene/Seed Bank",-27.4767276,152.9753942
4983,"AU","South Australian Seed Conservation Centre - Adelaide Botanic Gardens","Adelaide","South Australia","Null","Gene/Seed Bank",-34.918446,138.611954
4984,"AU","Victorian Conservation Seedbank - RBG$$ Melbourne","Melbourne","Victoria","Null","Gene/Seed Bank",-37.8291413,144.9798453
4985,"AU","Western Australia Seed Technology Centre (WASTC) - Kings Park and Botanic Garden","West Perth","Western Australia","Null","Gene/Seed Bank",-31.964312,115.831467
4986,"AU","Threatened Flora Seed Centre – Western Australia","Kensington","Western Australia","Null","Gene/Seed Bank",-31.99553,115.88309
4987,"NZ","MWH Seed Bank for New Zealand's Threatened Plants","Palmerston North","Manawatu-Wanganui","Null","Gene/Seed Bank",-40.39121,175.60954
4988,"NZ","Hamilton Gardens","Hamilton","Waikato","Null","Botanic Garden",-37.80663,175.29919
4989,"GB","Inverness Botanic Gardens","Inverness","Null","BG5751","Botanic Garden",57.463514,-4.239096
4990,"MX","Jardín Botánico Puerto Escondido","San Pedro Mixtepec$$ Juquila","Oaxaca","BG5752","Botanic Garden",15.764125,-96.454088
4991,"NI","Arboretum Anita Holmann","Null","Rivas","BG5753","Botanic Garden",11.438476,-85.828367
4992,"RU","V.N. Sukachev Institute of Forest of SB RAS","Krasnoyarsk","Krasnoyarsky krai","Null","Other",55.987628,92.762446
4993,"DE","Genbank Bayern Arche","Regensburg","Null","Null","Gene/Seed Bank",48.993686,12.092975
4994,"US","Botanica - Louisville's Waterfront Botanical Gardens","Louisville","Kentucky","Null","Botanic Garden",38.259244,-85.746265
4995,"CA","Halifax Public Gardens","Halifax","Nova Scotia","Null","Botanic Garden",44.642384,-63.580116
4996,"CA","Innisfree Farm Botanical Garden","Courtenay","British Columbia","Null","Botanic Garden",49.638107,-124.952191
4997,"US","Historic Garden at Carnton Plantation","Franklin","TN","Null","Botanic Garden",35.90386,-86.858343
4998,"BR","Flecheiras Jardins","Trairi","Ceará","BG 5762","Botanic Garden",-3.219842,-39.279664
5000,"PT","Seed Bank of Azores - Jardim Botanico do Faial","Horta - Faial","Açores","Null","Gene/Seed Bank",38.33353,28.38255
5001,"PR","Arboretum Parque Doña Inés","San Juan","PR","Null","Botanic Garden",18.387532,-66.028537
5002,"GR","The Apollon - Delphi Botanic Garden","Amfissa PO: 33054","Delphi","Null","Botanic Garden",38.525667,22.391718
5003,"FR","Arboretum du Chêne-Vert","Chabanais","Poitou-Charentes region","Null","Botanic Garden",45.878228,0.736519
5004,"US","Milliken Arboretum","Spartanburg","South Carolina","Null","Botanic Garden",34.988106,-81.955379
5005,"CN","Taishan Botanic Garden","Shandong Province","Null","Null","Botanic Garden","Null","Null"
5006,"CN","Beijing (southern) Botanical Garden - Tissue Culture","Xiangshan","Beijing","Null","Gene/Seed Bank",39.6333,118.1666
5010,"ET","Wondo Genet College Arboretum","Shashemene / Wondo Genet","Null","Null","Botanic Garden",7.084209,38.617973
5011,"ET","Shashemene Botanic Garden","Shashemene","Null","Null","Botanic Garden",7.193592,38.59261
5012,"ET","Jimma Botanic Garden","Jimma","Null","Null","Botanic Garden",7.683645,36.823382
5013,"US","American Public Gardens Association (APGA)","Kennett Square","Pennsylvania","Null","Network",39.8688089,-75.6745077
5014,"US","Le Jardin Ombragé","Tallahassee","Florida","Null","Private Collection",30.45,-84.262
5015,"CA","Lilac Museum$$ The","Saint-Georges","Quebec","Null","Botanic Garden",46.098223,-70.651638
5016,"US","Meadowburn Farm","Vernon Township","New Jersey","Null","Botanic Garden",41.238179,-74.440593
5017,"TC","Turks and Caicos Botanical and Cultural Garden","Grand Turk","Null","TCB","Botanic Garden",21.461138,-71.1426199
5018,"CL","Park and Botanic Garden Coronel","Consepcion","Null","BGC","Botanic Garden",-36.8446753,-73.006042
5019,"MY","Kuala Lumpur Perdana Botanical Garden","Kuala Lumpur","Null","PBG","Botanic Garden",3.161792,101.702674
5020,"GR","Botanic Garden of Lemnos$$ Department of Food Science and Nutrition$$ University of the Aegean","Myrina","Lemnos","BGL","Botanic Garden",39.085037,26.568975
5021,"GB","FossilPlants","Gwynedd","Null","FPL","Botanic Garden",53.1212116,-4.1294088
5022,"US","Heliconia Society International","Kalaheo","Hawaii","Null","Network",21.90238,-159.505777
5023,"PK","Botanical Garden and Herbarium$$ Department of Botany","Khyber Pakhtunkhwa","Null","UOM","Botanic Garden",34.669384,72.06089
5024,"US","Jewell Gardens","Skagway","Alaska","Null","Botanic Garden",59.458922,-135.313932
5025,"US","Tudor Place: Historic House and Garden","Washington","District of Columbia","Null","Botanic Garden",38.911727,-77.062874
5026,"US","Purdue Arboretum$$ The","West Lafayette","Indiana","Null","Botanic Garden",40.426825,-86.934913
5027,"US","Newport Arboretum$$ The","Newport","Rhode Island","Null","Other",41.493311,-71.31052
5028,"US","PowellsWood","Federal Way","Washington","Null","Botanic Garden",47.332437,-122.327911
5029,"NL","Foundation El Arbol","Heemskerk","Null","Null","Botanic Garden",52.4989654,4.67748
5030,"US","Pittsburgh Botanic Garden","Oakdale","Pennsylvania","Null","Botanic Garden",40.426906,-80.177078
5031,"US","Longfellow Arboretum at Payson Park","Portland","Maine","Null","Botanic Garden",43.681164,-70.268193
5032,"GB","Craigieburn Garden","Moffat","Dumfries and Galloway","Null","Private Collection","Null","Null"
5033,"US","San Diego Zoo Safari Park - seed bank","Escondido","California","Null","Gene/Seed Bank",33.095083,-117.002356
5034,"GB","Lost Gardens of Heligan$$ The","St. Austell","Cornwall","Null","Botanic Garden",50.286713,-4.813502
5035,"CG","The American School of Kinshasa","Kinshasa","Null","Null","Botanic Garden",-4.4217505,15.2586913
5036,"PR","Arboretum Parque Dona Ines","San Juan","Null","Null","Botanic Garden",18.4221918,-66.0756655
5037,"US","Association for Zoological Horticulture (AZH)","San Diego","California","Null","Network",32.735569,-117.149014
5038,"KE","African Forest","Elementaita","Null","Null","Other",-0.379644,36.24357
5039,"US","Meredith College Grounds and Gardens","Raleigh","North Carolina","Null","Botanic Garden",35.798631,-78.688171
5040,"CN","Dongguan Botanic Garden","Dougguan City","Guangdong Province","DGB","Botanic Garden",22.967063,113.749963
5041,"PE","Jardin Botanico del Parque de Las Leyendas","San Miguel","Null","PLL","Botanic Garden",-12.068436,-77.087587
5042,"US","Delaware Botanic Gardens at Pepper Creek","Nassau","Delaware","Null","Botanic Garden",38.579915,-75.215806
5100,"KE","Multiplant International Medicinal Conservation-Seed Bank","Endebess","Kenya","Null","Gene/Seed Bank","Null","Null"
5099,"CO","Centro de Estudios Medicos Interculturales","Cundinamarca","Null","CEMI","Botanic Garden",4.8086029,-74.100391
5045,"US","Arboretum at the University of California$$ Santa Cruz - seed bank","Santa Cruz","California","Null","Gene/Seed Bank",36.9775,-122.0534422
5046,"GB","Golden Acre Park","Leeds","Null","GAPL","Botanic Garden",53.870572,-1.5907
5047,"IT","Museo Orto Botanico di Roma","Rome","Null","Null","Botanic Garden",41.892355,12.466048
5048,"CY","Cyprus Forestry Department","Null","Null","Null","Botanic Garden",35.1333956,33.3069293
5049,"US","Salomon's House LLC","Murfreesboro","Tennessee","Null","Botanic Garden",35.8464207,-86.3895169
5050,"MU","Rodrigues Botanic Garden","Null","Null","Null","Botanic Garden","Null","Null"
5051,"US","The Botanic Garden at Historic Barns Park","Traverse City","Michigan","Null","Botanic Garden",44.748478,-85.647268
5052,"US","Edsel and Eleanor Ford House","Grosse Pointe Shores","Michigan","Null","Other","Null","Null"
5053,"US","Taylor Conservatory Foundation","Taylor","Michigan","Null","Botanic Garden","Null","Null"
5054,"US","Brooklyn Bridge Park","New York","New York","Null","Botanic Garden","40°41′51″N","73°59′57″W"
5055,"US","Friends of the Japanese House and Garden","Philadelphia","Null","Null","Botanic Garden",40.218316,-75.295315
5056,"US","Allen Centennial Gardens","Madison","Wisconsin","Null","Botanic Garden",43.077249,-89.413207
5057,"CN","Beijing Blue Cloud Information Technology Co.$$ Ltd","Beijing","Null","Null","Botanic Garden",40.0238144,116.2219654
5058,"AU","Melton Botanic Garden","Melton","Victoria","Null","Botanic Garden",-37.689535,144.58962
5059,"DE","Botanisches Institut der Universität zu Köln","50674 Köln","Null","KOELN","Botanic Garden",50.9252,6.947
5060,"MX","Orquideas Moxviquil","San Cristóbal de Las Casas","Chiapas","Null","Botanic Garden",16.754439,-92.63352
5061,"HU","National Botanic Garden of Vacratot","Vacratot","Null","NBGV","Botanic Garden",47.7093965,19.2313569
5063,"CN","Xinglong Tropical Botanical Garden","Null","Hainan Province","XTBG","Botanic Garden",18.733023,110.198031
5064,"GB","Stone Lane Gardens & Arboretum","Chagford","Devon","Null","Botanic Garden",50.703865,-3.829861
5065,"LB","Green Hand Organization","Mount Lebanon","Null","GHO","Botanic Garden",33.8100535,35.5973754
5066,"CA","Plant Paradise Country Gardens","Caledon","Ontario","PPCG","Botanic Garden",43.912168,-79.830877
5067,"US","Awbury Arboretum","Philadelphia","Pennsylvania","Null","Botanic Garden",40.050523,-75.168102
5068,"IE","Burren Nature Sanctuary","Null","Co Galway","BNATS","Botanic Garden",53.1284258,-8.9268138
5069,"US","Longwood Graduate Programme$$ University of Delaware","Newark","Delaware","Null","Other",39.67795,-75.750611
5070,"US","Huntington Botanical Gardens - Seed Bank","San Marino","California","Null","Gene/Seed Bank",34.1277933,-118.1094371
5071,"FR","Jardin botanique de Paris - Seed Bank","Paris","Null","Null","Gene/Seed Bank",48.8551,2.2577
5073,"OM","Oman Botanic Garden - Seed Bank","Muscat","Null","Null","Gene/Seed Bank",23.5609,58.1287
5074,"NL","Botanische Tuin Afrikaanderwijk","Rotterdam","Null","BTA","Botanic Garden",51.9008327,4.502339
5075,"US","Mid-Atlantic Regional Seed Bank (MARSB)","Staten Island","New York","Null","Gene/Seed Bank",40.596448,-74.181116
5076,"CH","Conservatoire et Jardin botaniques de la Ville de Genève - Seed Bank","Chambésy-Genève","Null","Null","Gene/Seed Bank",46.23,6.15
5078,"US","Deschutes Basin Native Plant Seedbank","Prineville","Oregon","Null","Gene/Seed Bank",44.296413,-120.809818
5079,"US","Ho'omaluhia Botanical Garden","Kaneohe","Hawaii","Null","Botanic Garden",21.387274,-157.805248
5080,"HN","Escuela Agricola Panamericana","Tegucigalpa","Null","Null","Botanic Garden",14.0839155,-87.205376
5081,"NI","Fundacion el arbol","Null","America Central","FEA","Botanic Garden",12.8691653,-85.1411896
5083,"PH","Fern and Nature Society of the Philippines Inc","Pasig City","Philippines","FNS","Network",14.622919,121.0620977
5084,"US","Ventura Botanical Gardens","Ventura","California","Null","Botanic Garden",34.285856,-119.293943
5088,"PL","Uniwersytet Przyrodniczy w Poznaniu Zakład Doświadczalno-Dydaktyczny Arboretum Leśne w Zielonce","Murowana Goślina","Null","Null","Botanic Garden",52.56,17.03
5089,"PL","Miejski Ogród Botaniczny w Zabrzu","Zabrze","Null","Null","Botanic Garden",50.32,18.76
5090,"PL","Arboretum Leśne im. prof. S. Białoboka w Sycowie","Dziadowa Kłoda","Null","Null","Botanic Garden",51.22,17.72
5091,"PL","Arboretum przy Nadleśnictwie Marcule","Iłża","Null","Null","Botanic Garden",51.25,21.27
5092,"PL","Arboretum Leśnego Banku Genów Kostrzyca","Miłków","Null","Null","Botanic Garden",51.17,17.16
5093,"PL","Podlaski Ogród Botaniczny","Grodzisk","Null","Null","Botanic Garden",51.17,17.16
5094,"PL","Ogród Dendrologiczny w Orlu","Liniewo","Null","Null","Botanic Garden",54.11,18.18
5095,"PL","Śląski Ogród Botaniczny w Radzionkowie","Radzionków","Null","Null","Botanic Garden",50.41,18.89
5096,"PL","Ogród Botaniczny Geopark Kielce","Kielce","Null","Null","Botanic Garden",50.87,20.67
5101,"AQ","Test Garden Profile2 - Temporary","Null","Null","Null","Botanic Garden","Null","Null"
5102,"GR","Julia & Alexander N. Diomides Botanic Garden- Seed Bank","Athens","Null","ATHDSB","Gene/Seed Bank",37.9894,23.7444
5103,"GR","The Balkan Botanic Garden at Kroussia Mountains- Seed Bank","Thessaloniki","Null","BBGKSB","Gene/Seed Bank",40.6398,22.9322
5104,"DE","Botanischer Garten und Botanisches Museum Berlin-Dahlem- Seed Bank","Berlin","Berlin","BSB","Gene/Seed Bank",52.45,13.3
5105,"PL","Center for Biological Diversity Conservation- Seed Bank","Powsin","Warsaw","Null","Gene/Seed Bank","Null","Null"
5106,"ES","Jardín Botánico NullViera y ClavijoNull- Seed Bank","Las Palmas de Gran Canaria","Islas Canarias","Null","Gene/Seed Bank","Null","Null"
5107,"IT","Center of NullConservazione BiodiversitaNull- Seed Bank","Cagliari","Sardinia","Null","Gene/Seed Bank","Null","Null"
5108,"ES","Jardin Botanico de Cordoba- Seed Bank","Cordoba","Null","COSPSB","Gene/Seed Bank","Null","Null"
5109,"CY","Agricultural Research Institute- Seed Bank","Platy","Aglantzia","Null","Gene/Seed Bank","Null","Null"
5110,"ES","Jardín Botánico Atlántico de Gijón- Seed Bank","Gijón/Xixón","Asturias","JBAGSB","Gene/Seed Bank","Null","Null"
5112,"FI","Finnish Museum of Natural History- Seed Bank","Helsinki","Null","Null","Gene/Seed Bank","Null","Null"
5113,"LU","Luxembourg Botanic Gardens- Seed Bank","Null","Null","Null","Gene/Seed Bank","Null","Null"
5114,"GR","The Mediterranean Agronomic Institute of Chania- Seed Bank","Chania","crete","Null","Gene/Seed Bank","Null","Null"
5115,"BE","National Botanic Garden of Belgium- Seed Bank","Meise","Null","Null","Gene/Seed Bank","Null","Null"
5116,"PT","National Museum Nullde História Natural e da CiênciaNull- Seed Bank","Null","Lisbon","Null","Gene/Seed Bank","Null","Null"
5118,"CY","Nature Conservation Unit- Seed Bank","Nicosia","Null","Null","Gene/Seed Bank","Null","Null"
5117,"FR","National Museum Nulld'Histoire NaturelleNull- Seed Bank","Paris","Null","Null","Gene/Seed Bank","Null","Null"
5119,"GR","National Garden- Seed Bank","Athens","Null","Null","Gene/Seed Bank","Null","Null"
5120,"FR","National Botanical Conservatory of Corsica","Corte","Corsica","Null","Gene/Seed Bank","Null","Null"
